filename,label
2024_05_08_10_36_IMG_5036 LE SEVERE NPDR_f1483.png,1
2024_05_09_14_03_IMG_5066 LE HEALTHY_f1003.png,0
IMG_2716 LE NO DR CHANGES_f628.png,0
2024_05_09_13_38_IMG_5060 LE ERM_f871.png,0
2024_04_05_10_17_IMG_4918 LE MACULAR DEGENERATION_f584.png,0
IMG_2548 RE ERM+_f2072.png,0
R011L_f2072.png,0
R017R2_f268.png,0
2024_06_06_11_57_IMG_3461 RE PDR_f1671.png,1
2024_03_30_12_19_IMG_4854 LE PDR_f1203.png,0
2024_04_06_10_39_IMG_4940 LE FTMH_f435.png,1
R026L_f687.png,0
2024_06_14_13_19_IMG_3502_f2187.png,0
IMG_2524 RE SEV NPDR_f2027.png,1
R008R2_f122.png,0
2024_06_07_11_04_IMG_3468 LE RVO TRACT ON DISC_f328.png,1
R008R_f1026.png,1
2024_06_14_12_39_IMG_3500_f1988.png,1
IMG_2506 RE DME_f140.png,1
R068L_f5057.png,0
2024_05_06_14_05_IMG_3274 LE PDR WITH FVP_f1422.png,0
R034R_f994.png,0
2024_04_01_12_16_IMG_4869 SEV NPDR WITH DME_f2271.png,0
R017R2_f1878.png,0
R018R_f567.png,0
IMG_2597 RE MACULAR SCAR_f117.png,0
R052R_f1948.png,0
R066R_f2576.png,0
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f402.png,0
2024_02_19_11_46_IMG_4678 LE PDR_f2408.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f1437.png,0
R020L2_f464.png,0
2024_05_09_12_31_IMG_5047 RE LATTICLEWITH RETINAL HOLE_f449.png,0
IMG_2502 RE  NO DR CHANGES_f1153.png,0
R029L2_f2578.png,1
IMG_2516 RE PDR WITH FVP_f328.png,0
IMG_2621 LE MILD NPDR_f1509.png,0
IMG_2599 RE HEALTHY_f2261.png,0
2024_05_31_12_09_IMG_3430 LE WET AMD_f2940.png,0
IMG_2552 RE HEALTHY_f181.png,1
R041R_f282.png,0
R008R3_f1832.png,1
2024_05_31_12_08_IMG_3429  RE WET AMD_f330.png,1
2024_04_11_15_12_IMG_4953 RE HEALTHY_f526.png,0
IMG_2611 RE  NO DR CHANGES_f192.png,1
2024_05_31_12_09_IMG_3430 LE WET AMD_f420.png,0
IMG_2552 RE HEALTHY_f544.png,0
IMG_2623 LE HEALTHY_f680.png,0
2024_04_12_11_22_IMG_4958 RE MOD NPDR_f466.png,1
IMG_2635 LE NO DR CHANGES_f277.png,0
2024_06_05_10_00_IMG_3450 PDR WITH DME_f1050.png,0
R015L_f823.png,0
2024_05_08_10_36_IMG_5036 LE SEVERE NPDR_f2471.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f1592.png,0
R031R_f1629.png,0
R042L_f985.png,0
IMG_2892 RE HEALTHY_f269.png,0
2024_03_21_12_57_IMG_3049 LE MILD NPDR_f293.png,0
2024_06_14_11_58_IMG_3494_f2036.png,0
2024_04_06_11_18_IMG_4942 LE PDR WITH DME_f742.png,1
2024_06_14_11_58_IMG_3494_f1454.png,1
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f698.png,0
2024_02_16_10_53_IMG_4666 LE MOD NPDR_f4043.png,1
IMG_2616 RE LASER SCAR + PHERIPHERAL_f317.png,0
IMG_2711 RE AMD_f1353.png,1
2024_04_04_13_08_IMG_4898 RE MOD NPDR_f1166.png,0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f1098.png,0
R033R_f270.png,0
2024_05_31_13_01_IMG_3432 LE MOD NPDR_f2215.png,1
R061R_f67.png,0
IMG_2524 RE SEV NPDR_f1448.png,1
R066R_f1104.png,0
R055L_f880.png,0
2024_03_10_11_45_IMG_4785 LE MOD NPDR WIHT DME_f4109.png,0
2024_02_12_12_47_IMG_4616 LE MOD NPDR_f1763.png,0
2024_03_10_11_45_IMG_4785 LE MOD NPDR WIHT DME_f2935.png,0
2024_04_05_10_57_IMG_4922 RE PDR WITH FVP_f219.png,1
2024_05_07_12_45_IMG_5032 LE HEALTHY_f2269.png,1
2024_04_05_10_24_IMG_4919 RE LASERED PDR_f829.png,0
2024_06_03_10_36_IMG_3442 RESEV NPDR_f3142.png,0
2024_05_09_12_56_IMG_5051 RE HEALTHY_f2402.png,0
R047R3_f376.png,0
R050L_f246.png,0
R005L_f348.png,1
2024_03_21_12_33_IMG_3045 LE SEV NPDR WITH DME_f3275.png,0
IMG_2606 RE TRD+ FVP_f50.png,1
2024_03_07_15_24_IMG_4760 LE MOD NPDR_f513.png,0
2024_05_06_12_31_IMG_3270 LE HEALTHY_f1444.png,0
2024_02_19_13_40_IMG_4682 LE SEV NPDR WITH DME_f1624.png,0
2024_02_19_12_31_IMG_4679 RE MOD NPDR_f608.png,0
2024_03_25_15_30_IMG_3070 LE MILD NPDR_f2555.png,0
2024_06_14_12_29_IMG_3499_f4908.png,0
IMG_2892 RE HEALTHY_f1883.png,0
2024_04_03_11_51_IMG_4888 RE MOD NPDR_f204.png,1
IMG_2606 RE TRD+ FVP_f151.png,0
IMG_2581_f714.png,0
R046L_f680.png,0
2024_05_09_13_36_IMG_5059 RE ERM_f2418.png,0
2024_04_05_13_18_IMG_4932 LE SEV NPDR_f1896.png,1
IMG_2708 LE HEALTHY_f2394.png,0
R0742_f701.png,0
R034L2_f214.png,0
2024_06_07_11_49_IMG_3475 RE PDR PROLIF ON DISC_f416.png,1
2024_04_11_13_34_IMG_4948 LE MOD NPDR_f1552.png,0
R056L_f2994.png,0
IMG_2549 LE HEALTHY_f3320.png,1
R057R_f1412.png,0
R030L_f192.png,0
R033L_f142.png,0
R020R_f1636.png,0
IMG_2500 RE NO DR CHANGES_f82.png,1
2024_05_06_12_40_IMG_3272 LE MOD NPDR_f2884.png,0
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f448.png,1
R053R_f170.png,0
R050L_f1233.png,0
2024_05_31_14_12_IMG_3434 LE HEALTHY_f1050.png,0
R012L_f345.png,0
R018R_f794.png,0
IMG_2591 LE HA+_f2654.png,0
2024_05_09_14_03_IMG_5066 LE HEALTHY_f334.png,0
2024_06_06_10_41_IMG_3457 RE PDR WITH TRD_f506.png,1
IMG_2536 LE HEALTHY_f201.png,0
R036R_f1421.png,0
IMG_2611 RE  NO DR CHANGES_f576.png,0
IMG_2516 RE PDR WITH FVP_f1644.png,0
IMG_2595 RE MACULA SCAR_f1421.png,0
2024_05_07_12_35_IMG_5030 LE PDR TRD_f2399.png,0
2024_04_30_12_19_IMG_5013 LE HEALTHY_f363.png,0
IMG_2593 RE SEV NPDR WITH DME_f302.png,1
IMG_2719 LE DRUSENS+_f1283.png,0
2024_02_16_10_50_IMG_4665 RE PDR STABLE_f2660.png,0
IMG_2601 DRUSEN+_f230.png,0
R058L_f149.png,0
IMG_2867 RE HEALTHY_f912.png,1
IMG_2512 RE MOD NPDR WITH CDME_f1878.png,0
R026R_f1584.png,1
2024_03_10_12_25_IMG_4794 LE SEV NPDR_f649.png,0
IMG_2590 LE HEALTHY_f1074.png,0
2024_02_19_13_36_IMG_4681 RE SEV NPDR_f668.png,1
2024_04_11_15_09_IMG_4952 LE HEALTHY_f1245.png,0
2024_05_09_12_34_IMG_5048 RE HEALTHY_f1135.png,0
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f3141.png,0
2024_04_30_12_16_IMG_5012 RE HEALTHY_f420.png,1
R028R_f87.png,1
IMG_2536 LE HEALTHY_f603.png,0
R012L3_f2269.png,0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f366.png,1
R037L_f1302.png,0
R056L_f2138.png,0
2024_05_09_13_36_IMG_5059 RE ERM_f1727.png,0
"2024_05_07_12_33_IMG_5029 RE PDR, TRD_f1413.png",0
2024_05_08_12_04_IMG_5043 RE ADV AMD_f2562.png,0
2024_05_31_14_12_IMG_3434 LE HEALTHY_f350.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f2122.png,0
IMG_2544 LE MOD NPDR_f586.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f3716.png,1
2024_02_16_10_50_IMG_4665 RE PDR STABLE_f1596.png,0
IMG_2581 LE MILD NPDR_f714.png,0
R022R_f289.png,0
2024_04_11_13_34_IMG_4948 LE MOD NPDR_f2173.png,0
R015L_f164.png,1
IMG_2620 RE MILD NPDR_f435.png,1
R025R_f38.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f395.png,0
R067L_f2833.png,0
IMG_2587 RE HEALTHY_f710.png,1
2024_06_07_11_04_IMG_3468 LE RVO TRACT ON DISC_f2301.png,0
2024_02_15_14_57_IMG_4662 LE MILD NPDR_f924.png,0
2024_05_06_14_02_IMG_3273 RE PDR_f456.png,1
2024_02_14_14_44_IMG_4650 LE SEV NPDR_f3361.png,0
R064R_f344.png,1
2024_02_12_14_58_IMG_4624 LE MOD NPDR_f2051.png,0
IMG_2552 RE HEALTHY_f1271.png,1
R060R_f261.png,1
2024_04_01_12_59_IMG_4873 LE MOD NPDR_f5401.png,0
R021R_f26.png,1
2024_03_07_15_24_IMG_4760 LE MOD NPDR_f1540.png,0
2024_05_07_12_43_IMG_5031 RE HEALTHY_f1117.png,1
IMG_2512 RE MOD NPDR WITH CDME_f805.png,0
2024_04_12_13_22_IMG_4969 RE HEALTHY_f1137.png,0
2024_06_05_10_38_IMG_3455 RE PDR_f3864.png,1
R018R2_f2302.png,0
2024_06_07_10_51_IMG_3465 RE HEALTHY_f1523.png,1
IMG_2618 RE MH_f2627.png,0
2024_04_04_13_10_IMG_4899 LE MILD NPDR_f2610.png,1
2024_04_04_13_10_IMG_4899 LE MILD NPDR_f1864.png,0
2024_05_09_13_20_IMG_5056 LE RPE ALTERATIONS_f2033.png,0
2024_06_07_10_51_IMG_3465 RE HEALTHY_f652.png,0
2024_06_07_11_49_IMG_3475 RE PDR PROLIF ON DISC_f1248.png,0
2024_04_03_11_51_IMG_4888 RE MOD NPDR_f613.png,0
IMG_2610 RE TORTOUS VESSEL_f421.png,0
2024_06_06_11_57_IMG_3461 RE PDR_f1002.png,0
R035L_f934.png,0
2024_04_30_11_53_IMG_5009 RE HEALTHY_f1704.png,0
R029L_f41.png,0
2024_05_07_12_59_IMG_5033 RE MOD NPDR_f364.png,0
R018R2_f328.png,0
2024_06_14_12_41_IMG_3501_f1823.png,0
2024_02_19_13_36_IMG_4681 RE SEV NPDR_f2005.png,0
IMG_2719 LE DRUSENS+_f2994.png,0
R060L_f243.png,0
2024_06_05_09_33_IMG_3448 RE PDR_f1540.png,0
2024_04_02_12_48_IMG_4883 RE SEV NPDR WITH DME_f1213.png,0
2024_06_06_10_55_IMG_3459 RE MOD NPDR_f2841.png,0
2024_06_14_13_21_IMG_3503_f2656.png,0
2024_04_01_12_56_IMG_4872 RE MOD NPDR WITH FVD_f2493.png,1
R068R_f1146.png,0
R034R2_f1204.png,1
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f1208.png,1
2024_04_30_12_16_IMG_5012 RE HEALTHY_f1260.png,0
R072R_f140.png,0
IMG_2597 RE MACULAR SCAR_f819.png,0
2024_04_30_12_19_IMG_5013 LE HEALTHY_f1091.png,0
2024_06_13_12_28_IMG_3480 RE HEALTHY_f1501.png,0
R046R_f121.png,0
R060R_f1306.png,0
IMG_2606 RE TRD+ FVP_f352.png,0
2024_06_03_10_07_IMG_3441 LE PDR +NONCIDME_f454.png,1
2024_02_26_15_33_IMG_4732 LE SEV NPDR_f658.png,0
2024_05_09_12_34_IMG_5048 RE HEALTHY_f2649.png,0
R068R_f382.png,0
R010R_f530.png,0
R040L_f1993.png,0
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f2470.png,0
IMG_2872 LE NO DR CHANGES_f988.png,0
2024_04_30_11_53_IMG_5009 RE HEALTHY_f1022.png,0
2024_04_01_12_56_IMG_4872 RE MOD NPDR WITH FVD_f498.png,1
IMG_2615 LE LASER SCARS+_f328.png,0
IMG_2542 RE MOD NPDR_f2218.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f2396.png,0
IMG_2726 RE HEALTHY_f977.png,1
R021R_f37.png,1
2024_06_14_12_26_IMG_3498_f2562.png,0
2024_03_21_13_08_IMG_3050 RE MOD NPDR WITH DME_f1563.png,1
2024_04_01_12_12_IMG_4868 RE SEV NPDR WITH CIDME_f742.png,1
2024_05_07_12_43_IMG_5031 RE HEALTHY_f372.png,0
IMG_2591 LE HA+_f379.png,0
2024_03_28_14_32_IMG_4842 RE MOD NPDR_f1735.png,0
IMG_2607 RE PDE FVP_f1335.png,1
R037L_f781.png,0
2024_04_11_13_34_IMG_4948 LE MOD NPDR_f310.png,0
2024_03_21_12_33_IMG_3045 LE SEV NPDR WITH DME_f4585.png,0
R022L_f1999.png,1
R047R_f2945.png,0
2024_02_11_12_26_IMG_4608 LE MILD NPDR_f1050.png,0
2024_05_07_12_59_IMG_5033 RE MOD NPDR_f1093.png,1
2024_04_11_13_32_IMG_4947 RE MOD NPDR_f1273.png,0
IMG_2595 RE MACULA SCAR_f1990.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f479.png,0
R034L2_f644.png,0
2024_05_07_12_45_IMG_5032 LE HEALTHY_f1361.png,0
2024_06_07_11_22_IMG_3470 LE LASERED FUNDUS_f325.png,0
R068R_f1910.png,0
IMG_2610 RE TORTOUS VESSEL_f701.png,0
IMG_2515 RE PDR WITH FVP_f340.png,0
2024_06_03_10_38_IMG_3443 LE SEV NPDR_f1186.png,1
2024_06_03_10_07_IMG_3441 LE PDR +NONCIDME_f2270.png,0
2024_06_14_12_39_IMG_3500_f852.png,1
R045L_f2516.png,1
2024_05_09_13_42_IMG_5061 RE HEALTHY_f362.png,0
R011R_f1431.png,0
2024_02_16_13_31_IMG_4671 re mod npdr_f1524.png,0
2024_02_19_12_31_IMG_4679 RE MOD NPDR_f1825.png,0
2024_04_12_13_24_IMG_4970 LE HEALTHY_f3241.png,0
IMG_2594 LE MILD NPDR_f2179.png,1
2024_06_05_10_00_IMG_3450 PDR WITH DME_f350.png,0
2024_04_06_10_38_IMG_4939 RE TRD WITH MACULAR SCHIESIS_f1350.png,0
IMG_2868 LE HA_f149.png,0
IMG_2869 RE NO DR CHANGES_f2290.png,0
R011L_f4836.png,0
R023R_f1040.png,0
R026L2_f4105.png,0
2024_05_09_12_48_IMG_5050 LE DRUSEN+_f2819.png,0
2024_04_12_13_02_IMG_4967 LE PDR OIL PLACED_f386.png,0
2024_06_14_12_08_IMG_3496_f1838.png,0
2024_04_12_13_22_IMG_4969 RE HEALTHY_f2654.png,0
R018L_f1757.png,1
R046L_f1588.png,0
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f1883.png,0
IMG_2501 LE NO DR CHANGES_f451.png,0
2024_04_12_11_40_IMG_4960 RE HEALTHY_f2971.png,0
R058L_f447.png,0
2024_04_12_12_58_IMG_4966 RE TRD_f2540.png,1
2024_05_09_13_10_IMG_5054 LE ERM PRESENT_f2454.png,0
R025R_f7.png,0
R036R_f853.png,0
2024_03_25_11_51_IMG_3058 LE SEV NPDR_f2654.png,0
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f627.png,1
2024_04_06_10_29_IMG_4938 LE MUTIPLE CHORIORETINAL PATCHES_f1189.png,0
2024_06_13_12_58_IMG_3487 LE MOD NPDR_f2665.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f349.png,0
IMG_2553 LE ERM+_f271.png,0
2024_04_03_11_53_IMG_4889 LE MOD NPDR_f1049.png,0
2024_04_11_13_34_IMG_4948 LE MOD NPDR_f931.png,0
R069R_f701.png,0
2024_06_05_09_35_IMG_3449 LE PDR+CRVO WITH VH_f1677.png,0
R058R3_f2290.png,0
2024_03_21_12_55_IMG_3048 RE MILD NPDR_f313.png,1
2024_06_14_11_43_IMG_3490_f2051.png,0
2024_03_30_11_37_IMG_4851 RE MILD NPDR_f1894.png,0
R047R2_f535.png,1
2024_06_05_09_33_IMG_3448 RE PDR_f308.png,0
IMG_4170 RE SEV NPDR_f242.png,1
2024_06_13_11_36_IMG_3478 LE HEALTHY_f3173.png,0
2024_04_05_10_58_IMG_4923 LE SEV NPDR_f315.png,1
2024_04_04_14_40_IMG_4905 RE MILD NPDR_f868.png,0
IMG_2581 LE MILD NPDR_f1000.png,0
2024_05_09_13_44_IMG_5062 LE HEALTHY_f1785.png,0
2024_06_14_11_58_IMG_3494_f290.png,0
2024_06_03_11_19_IMG_3445 LE MOD NPDR_f3183.png,0
IMG_4445 RE MOD NPDR WITH DME_f2410.png,0
2024_05_31_12_09_IMG_3430 LE WET AMD_f1260.png,0
2024_05_09_12_34_IMG_5048 RE HEALTHY_f378.png,0
2024_05_08_11_54_IMG_5040 RE HEALTHY_f3354.png,0
2024_03_21_12_16_IMG_3042 RE MOD NPDR_f248.png,0
IMG_2525 LE  SEV NPDR_f856.png,0
2024_04_06_11_48_IMG_4944 RE MOD NPDR_f1138.png,0
IMG_2872 LE NO DR CHANGES_f2306.png,0
R026R_f950.png,0
2024_06_14_11_53_IMG_3493_f1384.png,0
R014R_f247.png,0
R058R2_f304.png,1
R049L2_f10.png,0
IMG_2517 LE RETINA DEGENERATION_f2460.png,0
IMG_2588 RE ERM_f172.png,0
IMG_2612 LE TORTOUSED VESSEL+_f386.png,0
2024_06_14_12_26_IMG_3498_f1830.png,0
2024_06_14_10_57_IMG_3488_f1482.png,1
IMG_2726 RE HEALTHY_f1629.png,0
2024_06_13_12_40_IMG_3482 RE HEALTHY_f253.png,1
2024_04_11_15_09_IMG_4952 LE HEALTHY_f415.png,0
R034L_f6.png,0
2024_02_26_15_30_IMG_4731 RE PDR WITH DME_f4083.png,0
IMG_2721 RE HEALTHY_f3296.png,0
IMG_2533 RE HEALTHY_f1456.png,0
2024_05_08_11_59_IMG_5042 LE HEALTHY_f2361.png,0
2024_06_14_12_39_IMG_3500_f284.png,1
2024_05_09_13_38_IMG_5060 LE ERM_f1452.png,0
IMG_2623 LE HEALTHY_f1134.png,0
R040R2_f1335.png,1
2024_04_04_11_38_IMG_4897 LE SEV NPDR_f1379.png,0
2024_05_06_12_31_IMG_3270 LE HEALTHY_f2022.png,1
2024_05_08_11_59_IMG_5042 LE HEALTHY_f1686.png,0
2024_04_12_13_32_IMG_4972 LE HIGH MYOP_f1180.png,0
IMG_2515 RE PDR WITH FVP_f794.png,0
2024_05_08_11_48_IMG_5039 RE HEALTHY_f2245.png,0
2024_05_07_13_01_IMG_5034 LE MOD NPDR_f352.png,1
2024_04_05_13_16_IMG_4931 RE SEV NPDR_f1169.png,1
R014L_f90.png,1
2024_03_28_14_32_IMG_4842 RE MOD NPDR_f347.png,0
R055L_f628.png,0
2024_06_13_11_34_IMG_3477 RE HEALTHY_f2852.png,0
2024_04_30_12_44_IMG_5014 RE SEV NPDR_f4394.png,0
R058R_f2281.png,0
2024_02_19_13_36_IMG_4681 RE SEV NPDR_f4678.png,1
2024_06_07_11_52_IMG_3476 LE PDR ISCHEMIC MACULA_f1627.png,1
R054L_f333.png,0
IMG_2604 RE HEALTHY_f350.png,0
2024_05_06_12_31_IMG_3270 LE HEALTHY_f866.png,1
2024_06_14_12_08_IMG_3496_f367.png,0
IMG_2607 RE PDE FVP_f3115.png,0
2024_05_09_13_44_IMG_5062 LE HEALTHY_f595.png,1
R011R_f3339.png,0
IMG_2703 LE HEALTHY_f739.png,0
2024_06_03_09_57_IMG_3439 LE PDR+ NON CIDME_f549.png,0
2024_05_09_12_59_IMG_5052 LE ERM_f1654.png,1
R005L_f813.png,0
2024_02_12_12_47_IMG_4616 LE MOD NPDR_f1259.png,1
2024_05_09_13_53_IMG_5063 RE HEALTHY_f2220.png,0
2024_06_14_12_10_IMG_3497_f658.png,0
IMG_2519 RE HEALTHY_f981.png,0
2024_06_03_10_05_IMG_3440 RE PDR_f3374.png,0
2024_05_09_13_20_IMG_5056 LE RPE ALTERATIONS_f406.png,0
IMG_2515 RE PDR WITH FVP_f113.png,1
2024_06_06_10_41_IMG_3457 RE PDR WITH TRD_f1519.png,1
2024_04_30_11_56_IMG_5010 LE HEALTHY_f1025.png,1
2024_02_15_14_57_IMG_4662 LE MILD NPDR_f2156.png,0
2024_05_09_13_25_IMG_5057 RE HEALTHY_f1734.png,1
2024_04_05_12_51_IMG_4927 RE HEALTHY_f486.png,0
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f2682.png,0
2024_02_11_12_26_IMG_4608 LE MILD NPDR_f150.png,0
R041L_f1933.png,0
R034R_f142.png,0
R017R_f80.png,1
2024_02_19_13_40_IMG_4682 LE SEV NPDR WITH DME_f3790.png,0
2024_04_11_15_23_IMG_4955 LE PDR_f401.png,0
R045L_f503.png,0
R014L_f451.png,0
2024_06_06_13_04_IMG_3463 RE PDR +CIDME_f1570.png,1
R041R2_f960.png,0
2024_02_12_14_58_IMG_4624 LE MOD NPDR_f410.png,0
R036R2_f117.png,0
2024_05_31_13_01_IMG_3432 LE MOD NPDR_f1329.png,1
2024_05_09_13_19_IMG_5055 RE RPE ALTERNATIONS_f332.png,1
R008R3_f366.png,0
R043R_f2223.png,0
2024_06_03_10_36_IMG_3442 RESEV NPDR_f448.png,0
2024_06_05_10_24_IMG_3454 LE HEALTHY_f485.png,1
IMG_2548 RE ERM+_f690.png,0
2024_04_30_12_16_IMG_5012 RE HEALTHY_f2101.png,0
R052L_f1026.png,0
IMG_2888 LE HEALTHY_f1218.png,0
R014R_f411.png,0
2024_02_26_15_30_IMG_4731 RE PDR WITH DME_f583.png,1
IMG_2501 LE NO DR CHANGES_f90.png,1
2024_04_05_13_29_IMG_4933 RE HEALTHY_f2673.png,0
IMG_2726 RE HEALTHY_f325.png,1
R063L_f1476.png,0
R047R3_f75.png,1
R025R_f53.png,0
2024_02_15_14_19_IMG_4658 RE MILD NPDR_f1396.png,0
2024_03_10_12_25_IMG_4794 LE SEV NPDR_f1516.png,0
2024_04_12_12_03_IMG_4961 RE HEALTHY_f387.png,0
2024_03_21_12_55_IMG_3048 RE MILD NPDR_f940.png,0
2024_06_06_11_59_IMG_3462 LE PDR_f323.png,0
2024_06_14_11_00_IMG_3489_f471.png,0
IMG_2581 LE MILD NPDR_f428.png,0
IMG_2638 RE NO DR CHANGES_f229.png,0
2024_05_08_10_34_IMG_5035 RE PDR WITH FVP_f252.png,0
R017R_f560.png,0
IMG_2893 LE NO DR CHANGES_f414.png,0
R049L_f14.png,0
2024_04_01_11_52_IMG_4866 RE MOD NPDR LASERED_f287.png,0
R036R3_f202.png,0
2024_05_31_13_01_IMG_3432 LE MOD NPDR_f3101.png,0
IMG_2599 RE HEALTHY_f969.png,0
IMG_4170 RE SEV NPDR_f566.png,0
2024_05_09_12_31_IMG_5047 RE LATTICLEWITH RETINAL HOLE_f3143.png,0
2024_06_07_11_42_IMG_3473 RE PDR_f1659.png,1
IMG_2578 RE SEV NPDR + ERM_f54.png,1
2024_02_16_13_31_IMG_4671 re mod npdr_f914.png,0
R068L_f2167.png,1
2024_04_04_11_38_IMG_4897 LE SEV NPDR_f459.png,0
2024_06_13_11_36_IMG_3478 LE HEALTHY_f2266.png,0
2024_05_08_11_04_IMG_5037 RE SEV NPDR_f536.png,0
"2024_05_07_12_33_IMG_5029 RE PDR, TRD_f847.png",1
2024_06_14_12_41_IMG_3501_f2552.png,0
2024_04_06_11_50_IMG_4945 LE ASTEROID HYALOSIS_f1629.png,0
IMG_2614 RE DME_f247.png,1
R008R2_f610.png,0
2024_06_03_09_55_IMG_3438 RE PDR+ME+VH_f1160.png,1
2024_02_12_12_41_IMG_4613 RE MOD NPDR_f1490.png,0
2024_05_09_14_01_IMG_5065 RE HEALTHY_f415.png,0
2024_05_09_13_53_IMG_5063 RE HEALTHY_f1332.png,0
2024_04_11_15_09_IMG_4952 LE HEALTHY_f2906.png,0
2024_04_30_12_19_IMG_5013 LE HEALTHY_f2547.png,0
R041R_f40.png,0
R030R_f2352.png,1
2024_04_04_14_40_IMG_4905 RE MILD NPDR_f1448.png,0
2024_05_09_13_55_IMG_5064 LE HEALTHY_f3014.png,0
2024_03_07_15_21_IMG_4759 RE MILD NPDR_f641.png,1
2024_04_05_13_37_IMG_4934 LE HEALTHY_f340.png,0
IMG_2590 LE HEALTHY_f214.png,0
2024_02_12_14_58_IMG_4624 LE MOD NPDR_f1231.png,0
2024_05_08_10_34_IMG_5035 RE PDR WITH FVP_f1764.png,0
R047R2_f892.png,0
R041L_f1159.png,1
2024_06_13_11_36_IMG_3478 LE HEALTHY_f453.png,0
R065L_f502.png,1
R012L2_f678.png,0
2024_05_06_12_38_IMG_3271 RE MILD NPDR_f725.png,0
R035R_f1512.png,0
2024_05_06_14_05_IMG_3274 LE PDR WITH FVP_f474.png,1
IMG_2704 LE HEALTHY_f2275.png,0
IMG_4174 RE SEV NPDR_f2245.png,0
2024_06_14_11_43_IMG_3490_f879.png,1
R028R2_f544.png,0
IMG_2521 LE MACULA SCAR HE_f1394.png,0
2024_04_05_13_18_IMG_4932 LE SEV NPDR_f2654.png,1
R057R_f470.png,0
R058L2_f1014.png,0
2024_05_31_12_59_IMG_3431 RE MOD NPDR_f1174.png,0
R052L_f1710.png,0
IMG_2553 LE ERM+_f815.png,1
2024_02_14_14_44_IMG_4650 LE SEV NPDR_f2016.png,0
R058R3_f3206.png,0
R058R_f1629.png,0
R035L_f1556.png,0
2024_05_06_12_30_IMG_3269 RE Healthy_f1400.png,0
2024_05_31_12_59_IMG_3431 RE MOD NPDR_f1956.png,1
2024_02_14_14_40_IMG_4648 RE  SEV NPDR WITH DME_f1346.png,1
2024_05_08_10_34_IMG_5035 RE PDR WITH FVP_f756.png,0
IMG_2601 DRUSEN+_f691.png,0
2024_04_04_14_40_IMG_4905 RE MILD NPDR_f2027.png,0
2024_05_31_12_01_IMG_3428 LE STBRVO WITH CME_f2180.png,0
2024_06_07_10_52_IMG_3466 LE DRUSEN+_f3185.png,0
2024_04_11_15_21_IMG_4954 RE SEV NPDR_f1527.png,1
2024_04_12_13_10_IMG_4968 LE SCAR+_f507.png,0
R047L_f1386.png,0
2024_05_08_11_07_IMG_5038 LE PDR WITH CME_f2578.png,0
2024_04_12_13_32_IMG_4972 LE HIGH MYOP_f393.png,0
R056L_f1283.png,0
2024_05_31_12_08_IMG_3429  RE WET AMD_f1650.png,0
2024_03_21_12_16_IMG_3042 RE MOD NPDR_f1739.png,0
2024_06_03_09_55_IMG_3438 RE PDR+ME+VH_f2708.png,0
2024_03_30_12_19_IMG_4854 LE PDR_f401.png,1
R058L2_f608.png,0
R030L_f115.png,0
2024_05_06_12_30_IMG_3269 RE Healthy_f280.png,0
R008R2_f854.png,0
2024_06_14_11_45_IMG_3491_f5005.png,1
2024_04_11_13_32_IMG_4947 RE MOD NPDR_f763.png,1
2024_06_07_11_20_IMG_3469 RE ATYPICAL PDR_f353.png,0
R033R2_f1750.png,0
R037R_f969.png,0
2024_06_05_09_35_IMG_3449 LE PDR+CRVO WITH VH_f2348.png,1
2024_06_07_11_42_IMG_3473 RE PDR_f711.png,0
IMG_4445 RE MOD NPDR WITH DME_f344.png,1
R0742_f421.png,0
IMG_2868 LE HA_f745.png,1
R041L_f386.png,0
IMG_4419 RE MILD NPDR_f263.png,1
2024_04_05_13_29_IMG_4933 RE HEALTHY_f381.png,0
2024_06_14_12_26_IMG_3498_f366.png,0
2024_06_14_12_39_IMG_3500_f1420.png,1
R038L_f316.png,0
2024_04_03_11_51_IMG_4888 RE MOD NPDR_f1021.png,0
IMG_2716 LE NO DR CHANGES_f125.png,0
IMG_2722 RE HEALTHY_f301.png,0
R065L_f1506.png,0
R028R2_f1271.png,1
2024_05_09_14_03_IMG_5066 LE HEALTHY_f1672.png,1
2024_04_12_13_30_IMG_4971 RE HIGH MYOP_f452.png,0
